TS;com.samsung.health.heart_rate.heart_rate
2020-10-02 05:20:29.312;66.0
2020-10-13 19:30:29.251;76.0
2020-10-02 06:30:29.236;74.0
2020-10-14 06:20:29.327;74.0
2020-10-02 07:51:10.184;91.0
2020-10-14 08:40:29.324;76.0
2020-10-02 08:50:50.407;81.0
2020-11-16 02:51:08.273;67.0
2020-11-16 03:50:29.266;64.0
2020-10-14 10:20:49.733;80.0
2020-10-10 12:40:29.312;74.0
2020-11-16 04:30:29.269;66.0
2020-11-16 05:40:29.290;73.0
2020-10-02 09:51:02.396;146.0
2020-10-14 11:10:29.263;59.0
2020-11-16 06:50:29.257;72.0
2020-10-14 12:20:29.324;78.0
2020-11-16 07:40:29.262;72.0
2020-10-02 10:10:49.631;89.0
2020-10-14 13:52:36.718;107.0
2020-11-16 08:30:29.363;81.0
2020-10-14 14:40:29.312;91.0
2020-10-10 13:40:29.323;76.0
2020-11-16 09:51:02.625;90.0
2020-10-14 15:50:29.286;81.0
2020-10-02 11:30:29.293;82.0
2020-11-16 12:30:29.323;88.0
2020-11-16 13:20:35.428;54.0
2020-10-02 14:30:35.850;89.0
2020-11-16 14:10:53.334;91.0
2020-11-16 15:52:29.566;95.0
2020-10-02 15:50:49.687;77.0
2020-11-16 16:40:58.338;75.0
2020-11-16 17:50:29.565;90.0
2020-10-02 16:50:50.149;77.0
2020-10-10 15:00:29.280;79.0
2020-11-16 18:51:11.886;83.0
2020-10-02 17:50:49.726;79.0
2020-11-16 19:50:29.254;82.0
2020-11-16 20:50:58.501;72.0
2020-10-02 18:41:16.258;91.0
2020-11-16 21:30:29.234;81.0
2020-10-02 19:50:29.311;78.0
2020-10-10 16:20:58.496;72.0
2020-11-16 22:51:08.910;82.0
2020-10-02 20:50:29.254;74.0
2020-10-10 18:30:49.391;61.0
2020-10-02 21:50:29.266;73.0
2020-10-10 20:50:29.392;79.0
2020-10-02 22:50:29.267;76.0
2020-10-10 21:50:29.261;76.0
2020-11-16 23:50:29.245;76.0
2020-10-02 23:40:29.255;69.0
2020-10-10 22:50:29.270;69.0
2020-10-03 00:50:45.671;66.0
2020-10-10 23:50:29.258;65.0
2020-10-03 01:50:36.395;64.0
2020-10-11 00:50:29.250;67.0
2020-10-03 02:50:29.246;70.0
2020-10-11 01:50:29.319;64.0
2020-11-17 00:40:29.315;74.0
2020-10-03 03:40:29.268;67.0
2020-10-11 02:50:31.973;71.0
2020-10-03 04:30:29.298;83.0
2020-10-11 03:40:29.283;70.0
2020-10-03 05:50:29.275;76.0
2020-10-11 04:00:42.145;76.0
2020-10-03 06:50:29.279;70.0
2020-10-11 06:50:29.339;66.0
2020-10-03 07:20:29.307;82.0
2020-10-11 07:31:25.880;72.0
2020-10-03 10:51:17.635;114.0
2020-10-11 09:50:29.345;77.0
2020-10-03 11:10:29.340;81.0
2020-10-03 12:40:29.276;86.0
2020-10-11 10:52:25.350;98.0
2020-10-03 13:31:11.673;79.0
2020-10-11 11:00:51.108;75.0
2020-10-03 18:40:51.058;88.0
2020-10-11 12:50:49.677;86.0
2020-10-03 19:10:29.261;85.0
2020-10-11 13:40:57.044;77.0
2020-10-03 20:40:29.249;78.0
2020-10-11 15:40:55.487;82.0
2020-10-03 21:50:29.324;69.0
2020-10-11 16:50:29.284;73.0
2020-10-03 22:50:29.327;62.0
2020-10-11 19:50:29.267;80.0
2020-10-03 23:40:29.279;69.0
2020-10-12 04:50:29.331;74.0
2020-10-04 00:50:29.257;64.0
2020-11-17 01:40:29.242;72.0
2020-10-12 05:10:49.940;58.0
2020-10-04 01:50:29.290;65.0
2020-10-12 07:30:59.543;74.0
2020-11-17 02:40:29.242;72.0
2020-10-04 02:50:29.259;66.0
2020-10-12 08:40:49.605;78.0
2020-10-04 03:30:44.842;61.0
2020-10-12 11:20:56.415;78.0
2020-11-17 03:50:29.304;73.0
2020-10-04 04:40:29.320;69.0
2020-10-12 13:30:49.975;66.0
2020-10-04 05:50:29.310;65.0
2020-11-17 04:40:29.387;77.0
2020-10-12 15:50:29.305;81.0
2020-10-04 06:20:29.303;65.0
2020-10-12 16:50:49.627;76.0
2020-10-04 07:40:29.296;80.0
2020-11-29 00:50:29.288;65.0
2020-11-17 05:20:29.288;68.0
2020-10-04 08:20:49.679;87.0
2020-11-29 01:30:29.290;66.0
2020-10-04 09:30:29.309;85.0
2020-11-17 06:40:29.312;74.0
2020-11-29 02:50:58.510;76.0
2020-10-05 06:50:29.238;74.0
2020-11-17 07:20:29.362;77.0
2020-10-05 11:10:29.360;72.0
2020-11-29 03:30:29.263;75.0
2020-11-17 09:30:29.346;88.0
2020-10-05 15:50:29.303;77.0
2020-11-17 10:50:54.768;75.0
2020-10-05 16:52:02.431;78.0
2020-11-29 04:40:29.255;77.0
2020-10-05 19:50:29.351;71.0
2020-10-05 20:40:29.272;71.0
2020-11-17 11:43:08.972;61.0
2020-11-29 05:51:03.750;89.0
2020-10-05 21:20:29.230;70.0
2020-11-17 12:30:29.248;70.0
2020-10-05 22:40:29.270;67.0
2020-11-17 15:20:29.320;75.0
2020-11-29 06:40:29.254;77.0
2020-10-05 23:00:29.276;66.0
2020-11-17 16:30:49.756;89.0
2020-11-17 17:30:58.541;98.0
2020-11-17 18:50:47.677;85.0
2020-11-29 07:50:29.280;77.0
2020-11-17 19:20:51.006;96.0
2020-11-17 20:40:29.289;88.0
2020-11-29 08:40:29.328;77.0
2020-11-17 21:50:29.306;80.0
2020-11-17 22:50:29.323;75.0
2020-11-29 09:10:58.564;77.0
2020-11-17 23:50:29.280;78.0
2020-11-18 00:30:29.234;72.0
2020-11-29 10:50:29.304;76.0
2020-11-18 01:30:29.264;69.0
2020-11-18 02:40:29.306;71.0
2020-11-29 11:40:29.324;81.0
2020-11-18 03:30:29.252;73.0
2020-11-18 04:40:29.265;71.0
2020-11-18 05:51:51.704;80.0
2020-11-29 12:10:49.741;70.0
2020-11-18 06:30:29.232;72.0
2020-11-18 07:10:29.306;79.0
2020-11-29 13:50:29.274;82.0
2020-11-18 08:00:29.334;89.0
2020-11-29 14:30:29.252;76.0
2020-11-18 12:30:52.713;111.0
2020-11-29 15:40:50.152;75.0
2020-11-18 13:00:29.263;88.0
2020-11-29 16:40:29.277;72.0
2020-11-18 16:50:49.605;95.0
2020-11-29 17:50:29.295;72.0
2020-12-04 03:50:29.299;65.0
2020-11-29 18:50:29.257;76.0
2020-12-04 04:50:29.276;69.0
2020-11-29 19:40:58.504;76.0
2020-12-04 05:53:10.814;92.0
2020-11-29 20:40:29.298;77.0
2020-12-04 07:40:29.266;64.0
2020-11-29 21:50:29.270;74.0
2020-12-04 08:40:42.854;73.0
2020-12-04 09:51:06.123;98.0
2020-11-29 22:50:29.284;72.0
2020-12-04 11:50:29.336;84.0
2020-11-29 23:50:29.306;72.0
2020-12-04 12:30:29.350;91.0
2020-11-30 00:40:29.255;87.0
2020-12-04 14:21:34.932;86.0
2020-11-30 01:50:29.340;77.0
2020-12-04 15:30:29.331;71.0
2020-11-30 02:20:29.294;74.0
2020-12-04 17:20:29.309;76.0
2020-11-30 03:30:29.242;77.0
2020-12-04 19:30:58.532;79.0
2020-11-30 04:40:29.276;74.0
2020-12-03 23:00:58.228;74.0
2020-11-30 05:51:55.206;73.0
2020-12-04 20:30:29.333;79.0
2020-11-30 06:50:38.899;68.0
2020-12-04 21:30:29.285;90.0
2020-11-30 07:50:29.308;68.0
2020-12-04 22:40:29.285;78.0
2020-11-30 08:40:29.322;77.0
2020-12-04 23:40:29.274;72.0
2020-11-30 09:00:51.134;63.0
2020-12-05 00:50:29.286;73.0
2020-11-30 10:50:29.340;78.0
2020-12-05 01:50:29.278;78.0
2020-11-30 16:41:45.129;79.0
2020-12-05 02:50:29.276;72.0
2020-11-30 17:00:29.320;78.0
2020-12-05 03:40:29.240;73.0
2020-11-30 18:50:29.306;77.0
2020-12-05 04:50:29.242;73.0
2020-11-30 19:41:22.562;80.0
2020-12-05 05:10:29.261;71.0
2020-11-30 20:50:29.342;79.0
2020-11-30 21:40:29.250;71.0
2020-12-05 06:10:29.323;75.0
2020-11-30 22:50:29.230;75.0
2020-12-05 07:30:59.094;72.0
2020-11-30 23:50:29.398;70.0
2020-12-05 08:10:29.326;70.0
2020-12-01 00:50:29.281;66.0
2020-12-05 09:51:15.614;83.0
2020-12-01 01:50:29.217;70.0
2020-12-05 11:10:29.326;81.0
2020-12-01 02:50:29.311;81.0
2020-12-05 12:10:29.291;82.0
2020-12-01 03:50:29.310;71.0
2020-12-05 14:40:29.316;81.0
2020-12-01 04:40:29.324;70.0
2020-12-05 15:30:29.335;84.0
2020-12-01 05:51:20.573;90.0
2020-12-05 16:41:26.736;85.0
2020-12-05 17:50:54.664;91.0
2020-12-01 06:01:02.833;81.0
2020-12-01 08:40:50.655;91.0
2020-12-05 18:30:29.368;86.0
2020-12-01 10:11:31.719;86.0
2020-12-05 19:20:29.312;70.0
2020-12-01 11:51:22.722;100.0
2020-12-05 20:30:50.923;78.0
2020-12-01 12:50:37.599;70.0
2020-12-06 14:00:54.735;80.0
2020-12-01 13:10:29.254;84.0
2020-12-06 17:30:29.340;77.0
2020-12-06 19:40:29.243;88.0
2020-12-06 20:20:29.256;84.0
2020-12-06 21:40:29.280;86.0
2020-12-06 22:50:29.271;76.0
2020-12-06 23:40:29.240;69.0
2020-12-07 00:40:29.224;71.0
2020-12-07 01:40:29.301;72.0
2020-12-07 02:30:29.320;72.0
2020-12-07 03:40:29.257;78.0
2020-12-07 04:40:29.261;70.0
2020-12-07 05:32:50.592;76.0
2020-12-07 06:30:29.350;110.0
2020-12-07 09:50:29.298;74.0
2020-12-07 11:50:37.892;58.0
2020-12-07 12:50:32.545;96.0
2020-12-07 13:20:29.304;87.0
2020-12-07 14:40:29.327;83.0
2020-12-07 16:20:29.365;96.0
2020-12-07 17:50:29.288;71.0
2020-12-07 18:30:52.820;85.0
2020-12-07 19:50:58.569;78.0
2020-12-07 20:20:58.618;87.0
2020-12-07 21:50:29.270;81.0
2020-12-07 22:40:29.335;81.0
2020-12-07 23:50:29.320;76.0
2020-12-08 00:50:29.334;71.0
2020-12-08 01:30:29.320;72.0
2020-12-08 02:50:29.304;78.0
2020-12-08 03:50:42.225;75.0
2020-12-08 04:40:29.250;73.0
2020-12-08 05:31:03.010;69.0
2020-12-08 06:20:29.318;85.0
2020-12-08 07:21:16.310;88.0
2020-12-08 09:20:51.527;69.0
2020-12-08 10:10:29.326;81.0
2020-12-08 13:51:04.800;82.0
2020-12-08 14:40:29.262;78.0
2020-12-08 16:30:58.426;73.0
2020-12-08 17:50:29.271;81.0
2020-12-08 19:50:29.283;84.0
2020-12-08 20:50:29.329;69.0
2020-12-08 21:50:29.253;82.0
2020-12-08 22:50:29.317;72.0
2020-12-08 23:30:29.239;70.0
2020-12-09 00:50:29.248;68.0
2020-12-09 01:50:29.272;69.0
2020-12-09 02:40:29.328;69.0
2020-12-09 03:50:29.254;66.0
2020-12-09 04:50:29.275;68.0
2020-12-09 05:50:29.293;69.0
2020-12-09 11:20:29.238;78.0
2020-12-09 12:50:49.686;85.0
2020-08-21 06:00:00.000;71.0
2020-08-21 08:20:29.293;120.0
2020-11-23 19:00:00.000;88.0
2020-10-14 16:00:00.000;78.0
2020-10-14 16:20:29.217;86.0
2020-11-23 20:30:29.303;81.0
2020-10-14 18:30:49.710;53.0
2020-11-24 08:40:29.326;86.0
2020-10-14 19:40:49.246;79.0
2020-11-24 09:10:29.321;77.0
2020-12-09 13:00:00.000;81.0
2020-12-09 13:50:29.372;81.0
2020-10-14 20:50:29.219;81.0
2020-11-24 10:30:29.275;59.0
2020-12-09 15:40:29.703;90.0
2020-12-09 16:30:49.635;72.0
2020-12-09 17:50:29.336;83.0
2020-11-24 11:50:29.302;82.0
2020-10-14 21:30:29.252;77.0
2020-12-09 19:50:29.325;83.0
2020-12-15 02:40:29.284;73.0
2020-12-15 03:40:29.298;77.0
2020-12-15 04:50:29.260;68.0
2020-11-24 12:20:29.331;82.0
2020-12-15 05:10:29.275;73.0
2020-08-21 09:50:29.286;88.0
2020-08-21 10:43:24.491;82.0
2020-08-21 11:20:29.303;86.0
2020-10-14 22:50:29.313;72.0
2020-10-06 00:00:00.000;69.0
2020-11-18 17:50:54.592;83.0
2020-11-18 18:20:29.316;54.0
2020-10-14 23:50:32.420;68.0
2020-10-06 00:51:04.769;64.0
2020-11-18 19:30:29.302;99.0
2020-10-15 00:50:29.329;69.0
2020-10-06 01:50:29.308;72.0
2020-12-01 13:00:00.000;86.0
2020-11-19 05:42:17.876;51.0
2020-12-01 17:50:29.285;76.0
2020-10-06 02:40:29.276;81.0
2020-12-01 18:50:29.320;78.0
2020-11-19 06:10:58.542;75.0
2020-12-01 19:40:29.301;83.0
2020-12-09 20:40:29.292;74.0
2020-10-15 01:41:07.205;66.0
2020-12-01 20:52:03.779;77.0
2020-10-15 02:50:29.266;69.0
2020-12-09 21:50:29.283;86.0
2020-12-01 21:40:29.220;72.0
2020-10-15 03:50:29.321;66.0
2020-10-15 04:00:29.237;66.0
2020-12-01 22:50:29.256;75.0
2020-12-09 22:50:29.299;76.0
2020-10-15 05:50:49.661;82.0
2020-11-24 13:10:29.233;85.0
2020-12-01 23:50:29.273;72.0
2020-10-15 06:40:29.244;67.0
2020-12-02 00:40:29.220;68.0
2020-10-15 07:40:29.314;72.0
2020-12-09 22:50:37.517;74.0
2020-11-19 07:30:29.275;69.0
2020-10-15 09:20:29.308;82.0
2020-11-19 08:50:29.319;88.0
2020-10-15 10:10:29.304;75.0
2020-11-19 09:40:29.212;75.0
2020-10-15 11:50:34.639;92.0
2020-10-15 15:10:29.331;79.0
2020-10-15 16:30:29.285;85.0
2020-11-19 10:40:29.335;82.0
2020-12-09 23:50:29.289;73.0
2020-12-02 01:20:29.326;65.0
2020-10-15 17:30:29.312;79.0
2020-11-19 11:50:29.275;59.0
2020-12-02 02:50:29.303;66.0
2020-11-19 12:50:37.076;84.0
2020-12-10 00:50:29.297;71.0
2020-10-15 19:30:45.448;93.0
2020-12-02 03:40:29.249;74.0
2020-11-19 13:50:29.315;85.0
2020-11-10 16:50:29.252;83.0
2020-12-02 04:50:29.363;71.0
2020-11-24 14:00:50.255;83.0
2020-11-10 17:31:01.423;87.0
2020-12-10 01:50:29.295;72.0
2020-11-10 18:30:29.280;79.0
2020-12-02 05:10:29.278;70.0
2020-12-10 02:30:29.259;73.0
2020-11-10 19:30:58.502;82.0
2020-12-10 03:50:41.021;71.0
2020-11-10 20:51:16.756;81.0
2020-12-02 13:30:30.517;90.0
2020-12-10 04:50:29.315;69.0
2020-12-02 14:50:29.308;72.0
2020-11-19 15:40:29.327;84.0
2020-11-24 15:40:51.385;88.0
2020-11-19 16:50:59.473;82.0
2020-11-24 16:40:29.307;78.0
2020-12-10 05:20:40.108;64.0
2020-11-19 17:30:29.243;75.0
2020-12-02 15:40:29.215;70.0
2020-11-24 18:50:29.278;82.0
2020-11-10 21:50:29.284;72.0
2020-11-24 19:40:29.257;74.0
2020-12-02 16:50:29.298;71.0
2020-11-10 22:30:29.308;81.0
2020-12-10 07:40:29.291;88.0
2020-11-24 20:50:29.258;81.0
2020-11-10 23:50:29.312;73.0
2020-12-02 17:30:29.325;78.0
2020-11-24 21:50:29.234;73.0
2020-11-11 00:50:29.309;74.0
2020-11-24 22:30:29.217;72.0
2020-12-02 19:50:29.273;79.0
2020-12-10 09:00:49.688;94.0
2020-11-11 01:50:29.334;80.0
2020-11-24 23:50:29.301;68.0
2020-11-11 02:31:00.197;74.0
2020-11-19 20:12:01.949;60.0
2020-11-11 03:50:29.255;73.0
2020-12-15 05:00:00.000;92.0
2020-11-19 18:50:29.286;77.0
2020-12-02 20:50:29.232;85.0
2020-11-11 04:40:29.299;76.0
2020-11-19 19:50:49.603;93.0
2020-12-15 11:20:50.736;84.0
2020-11-11 05:51:03.478;70.0
2020-12-02 21:50:29.325;87.0
2020-11-19 20:30:35.939;77.0
2020-12-15 12:50:29.321;92.0
2020-11-11 06:50:29.383;71.0
2020-11-19 21:30:29.335;88.0
2020-12-02 22:50:29.328;82.0
2020-12-15 13:20:29.271;80.0
2020-11-25 00:50:29.261;70.0
2020-11-19 22:40:29.318;78.0
2020-12-02 23:50:29.294;73.0
2020-12-15 14:40:29.274;88.0
2020-11-19 23:30:29.257;70.0
2020-11-25 01:50:29.287;67.0
2020-12-03 00:50:29.234;68.0
2020-11-20 00:50:29.253;69.0
2020-12-15 15:41:18.486;69.0
2020-12-03 01:50:29.246;68.0
2020-12-10 11:10:54.682;56.0
2020-12-15 16:50:29.255;83.0
2020-11-20 01:50:29.222;68.0
2020-12-03 02:50:58.485;63.0
2020-12-10 12:40:29.362;72.0
2020-12-03 03:30:29.280;72.0
2020-11-20 02:50:49.725;66.0
2020-12-10 13:20:54.315;64.0
2020-11-20 03:50:29.286;68.0
2020-12-03 04:50:29.341;67.0
2020-11-11 07:50:29.338;71.0
2020-11-20 04:40:29.309;71.0
2020-12-15 17:20:29.276;82.0
2020-11-11 08:40:29.370;71.0
2020-12-03 05:10:29.272;73.0
2020-11-20 05:20:29.295;69.0
2020-11-11 09:30:29.305;89.0
2020-12-15 18:50:29.267;80.0
2020-11-20 06:40:29.254;70.0
2020-11-11 10:40:54.741;72.0
2020-12-03 08:51:41.881;108.0
2020-11-20 07:10:29.278;73.0
2020-12-15 19:50:29.269;76.0
2020-11-11 11:31:03.357;78.0
2020-11-20 08:50:29.340;79.0
2020-12-03 15:40:29.288;81.0
2020-11-11 12:50:29.311;75.0
2020-12-15 20:50:29.317;80.0
2020-11-20 09:50:29.295;101.0
2020-12-03 18:40:51.422;54.0
2020-11-20 10:10:49.684;79.0
2020-12-15 21:50:29.274;70.0
2020-12-03 19:51:04.904;85.0
2020-11-20 11:30:29.274;65.0
2020-12-03 20:50:29.307;82.0
2020-12-15 22:40:29.249;75.0
2020-11-20 15:40:58.581;97.0
2020-11-25 02:40:29.313;67.0
2020-12-15 23:50:29.320;76.0
2020-11-20 16:40:29.310;81.0
2020-12-16 00:50:29.379;73.0
2020-11-20 17:10:29.259;92.0
2020-11-11 13:30:29.310;87.0
2020-12-16 01:50:29.245;73.0
2020-11-25 03:50:29.299;62.0
2020-11-20 18:40:29.285;88.0
2020-12-10 14:50:49.625;65.0
2020-11-11 14:20:29.299;91.0
2020-12-16 02:50:29.315;73.0
2020-12-10 15:10:29.310;76.0
2020-11-20 19:50:29.247;79.0
2020-12-16 03:10:29.259;74.0
2020-11-11 15:40:29.260;78.0
2020-12-10 16:50:29.280;67.0
2020-11-11 16:50:58.578;87.0
2020-12-16 04:30:29.369;73.0
2020-12-10 17:40:29.305;77.0
2020-11-20 20:50:29.261;88.0
2020-11-11 17:10:58.533;86.0
2020-12-10 18:00:29.338;64.0
2020-11-11 18:50:29.245;89.0
2020-12-10 19:20:29.317;68.0
2020-11-11 19:50:29.262;85.0
2020-11-25 04:50:29.266;61.0
2020-11-11 20:40:29.277;85.0
2020-12-16 05:30:59.093;70.0
2020-11-20 21:50:29.310;95.0
2020-11-25 05:40:29.245;65.0
2020-11-11 21:30:29.281;79.0
2020-12-03 21:50:29.256;82.0
2020-12-16 06:40:29.339;67.0
2020-11-11 22:00:29.329;81.0
2020-11-20 22:50:29.247;91.0
2020-11-11 23:50:29.263;81.0
2020-11-20 23:50:29.321;80.0
2020-12-03 22:50:29.262;76.0
2020-11-21 00:40:29.276;75.0
2020-11-12 00:30:29.252;70.0
2020-11-12 01:50:29.278;75.0
2020-11-21 01:50:29.243;80.0
2020-12-03 23:50:29.293;70.0
2020-11-21 02:50:29.310;75.0
2020-11-12 02:40:29.243;69.0
2020-11-12 03:50:29.348;73.0
2020-11-21 03:40:29.249;77.0
2020-11-25 06:50:29.332;67.0
2020-11-12 04:40:29.249;71.0
2020-11-25 07:40:29.282;64.0
2020-11-12 05:10:29.265;71.0
2020-11-21 04:20:29.242;77.0
2020-11-25 08:30:33.397;75.0
2020-11-12 06:50:29.281;72.0
2020-11-12 07:40:29.327;72.0
2020-11-25 09:50:29.232;85.0
2020-11-21 05:20:29.272;73.0
2020-12-10 20:50:50.477;74.0
2020-11-25 10:40:29.235;84.0
2020-11-12 08:20:29.234;74.0
2020-11-25 11:50:29.327;49.0
2020-11-12 09:30:54.771;86.0
2020-11-21 06:50:29.261;74.0
2020-11-12 10:50:29.254;85.0
2020-12-10 21:50:29.300;80.0
2020-11-25 12:21:15.750;90.0
2020-11-21 07:20:29.310;74.0
2020-12-10 22:40:29.242;77.0
2020-12-04 00:50:59.480;72.0
2020-11-12 12:50:29.262;86.0
2020-11-21 10:50:29.302;73.0
2020-11-25 13:30:29.268;103.0
2020-12-10 23:50:29.295;74.0
2020-11-12 13:40:49.115;94.0
2020-12-04 01:40:29.276;69.0
2020-11-12 14:40:29.257;70.0
2020-11-21 11:51:03.089;67.0
2020-11-12 15:50:29.273;83.0
2020-11-25 14:50:29.317;80.0
2020-11-21 12:10:29.281;91.0
2020-11-21 14:50:29.256;71.0
2020-11-12 16:50:29.241;83.0
2020-12-11 00:40:29.273;66.0
2020-11-21 16:21:10.339;78.0
2020-12-11 01:52:10.411;68.0
2020-11-12 17:40:29.324;78.0
2020-11-25 15:41:29.749;89.0
2020-11-21 17:50:47.928;84.0
2020-12-11 02:50:29.251;63.0
2020-11-21 18:40:29.264;93.0
2020-11-12 18:10:49.681;110.0
2020-12-11 03:50:29.263;68.0
2020-11-12 19:40:54.716;81.0
2020-12-11 04:50:59.284;74.0
2020-12-04 02:50:40.764;70.0
2020-12-11 05:30:53.350;77.0
2020-12-22 00:40:29.251;68.0
2020-11-12 20:20:29.263;73.0
2020-11-21 19:30:29.297;89.0
2020-12-11 06:12:03.346;49.0
2020-12-22 01:50:29.325;65.0
2020-11-13 08:50:29.313;91.0
2020-12-22 02:40:29.270;71.0
2020-12-11 07:50:59.593;71.0
2020-11-21 20:50:29.226;88.0
2020-12-26 20:50:59.558;77.0
2020-12-22 03:40:47.761;68.0
2020-12-26 21:50:59.610;76.0
2020-12-22 04:50:29.240;66.0
2020-12-11 08:00:29.298;70.0
2020-11-21 21:40:29.229;88.0
2020-12-22 05:20:29.244;73.0
2020-12-26 22:50:29.309;77.0
2020-12-11 09:31:30.706;106.0
2020-12-22 06:40:55.282;82.0
2020-11-25 16:40:51.491;89.0
2020-12-26 23:40:29.271;72.0
2020-12-22 08:10:29.352;82.0
2020-12-22 10:20:29.257;78.0
2020-11-25 17:20:29.246;90.0
2020-12-27 00:50:29.328;70.0
2020-12-11 10:30:29.272;81.0
2020-12-22 11:20:29.287;99.0
2020-11-25 18:30:29.321;83.0
2020-12-27 01:30:55.582;67.0
2020-12-22 12:50:59.576;82.0
2020-12-11 12:30:29.318;53.0
2020-12-27 02:50:29.302;75.0
2020-11-25 19:40:29.286;79.0
2020-12-22 13:32:18.362;87.0
2020-12-11 13:50:29.319;59.0
2020-11-25 20:50:29.282;72.0
2020-12-22 14:00:49.745;86.0
2020-12-11 14:50:29.358;82.0
2020-12-27 03:50:29.324;70.0
2020-12-22 15:40:29.341;82.0
2020-11-25 21:40:29.220;78.0
2020-12-11 15:31:23.052;90.0
2020-12-27 04:50:31.030;67.0
2020-12-22 17:30:29.311;73.0
2020-11-25 22:51:48.851;81.0
2020-12-11 16:40:49.619;77.0
2020-11-21 22:50:29.315;80.0
2020-11-25 23:50:29.251;74.0
2020-12-11 17:30:49.633;79.0
2020-11-21 23:50:29.231;73.0
2020-12-11 18:00:29.268;87.0
2020-11-22 00:40:29.289;70.0
2020-11-26 00:50:29.295;67.0
2020-12-11 19:40:29.297;59.0
2020-12-11 20:51:40.867;76.0
2020-11-26 01:50:29.326;77.0
2020-12-11 21:50:29.308;84.0
2020-11-26 02:50:29.317;79.0
2020-12-11 22:40:29.290;80.0
2020-12-11 23:50:29.256;69.0
2020-11-26 03:40:29.308;75.0
2020-12-12 00:50:29.265;74.0
2020-11-22 01:50:29.305;67.0
2020-12-12 01:40:29.254;80.0
2020-11-26 04:50:29.237;71.0
2020-11-22 02:30:29.278;69.0
2020-11-26 05:40:29.340;69.0
2020-11-22 03:51:08.024;71.0
2020-11-26 06:50:29.241;77.0
2020-11-22 04:31:07.507;73.0
2020-12-22 18:50:29.283;75.0
2020-11-26 07:40:58.596;74.0
2020-11-22 05:30:29.303;67.0
2020-11-22 06:50:29.323;73.0
2020-12-12 02:51:13.832;73.0
2020-11-26 08:50:29.228;79.0
2020-11-22 07:50:29.257;78.0
2020-12-12 03:30:29.263;69.0
2020-11-22 08:30:29.311;66.0
2020-11-26 11:00:29.288;77.0
2020-12-27 05:31:04.455;74.0
2020-12-22 19:50:58.579;76.0
2020-12-12 04:50:29.279;67.0
2020-12-27 07:50:29.300;73.0
2020-12-12 05:31:45.510;70.0
2020-11-26 13:50:58.563;98.0
2020-12-27 08:10:29.272;80.0
2020-11-26 14:40:58.483;101.0
2020-12-27 09:30:29.300;76.0
2020-11-26 15:40:50.563;80.0
2020-12-22 20:50:29.265;67.0
2020-11-22 11:40:49.688;88.0
2020-11-26 16:30:29.259;85.0
2020-11-22 12:50:29.318;84.0
2020-11-26 17:10:29.276;82.0
2020-11-22 13:20:29.317;80.0
2020-11-26 18:40:50.216;92.0
2020-12-22 21:50:29.223;77.0
2020-11-22 14:50:35.391;105.0
2020-11-26 19:50:29.278;88.0
2020-11-22 15:30:56.907;92.0
2020-11-26 20:40:29.244;90.0
2020-12-22 22:50:29.257;77.0
2020-12-12 08:50:29.315;69.0
2020-11-22 16:40:29.250;85.0
2020-11-26 21:50:29.325;104.0
2020-12-16 07:00:00.000;124.0
2020-12-22 23:40:29.268;73.0
2020-11-22 17:00:29.261;84.0
2020-12-12 09:40:29.293;79.0
2020-11-22 18:50:53.160;86.0
2020-12-23 00:50:29.278;66.0
2020-12-12 10:20:29.300;72.0
2020-12-16 07:30:29.269;64.0
2020-12-23 01:50:29.331;66.0
2020-12-23 02:10:29.313;70.0
2020-11-22 19:50:34.122;89.0
2020-12-16 08:01:02.953;82.0
2020-12-23 03:50:29.242;70.0
2020-12-23 04:40:29.302;68.0
2020-11-26 22:40:29.253;80.0
2020-12-23 05:20:29.380;73.0
2020-11-26 23:40:29.236;72.0
2020-12-16 09:50:29.276;71.0
2020-11-22 20:30:29.314;79.0
2020-12-23 06:20:32.298;92.0
2020-11-27 00:50:29.267;68.0
2020-12-23 08:30:29.335;77.0
2020-11-27 01:50:29.242;69.0
2020-12-12 12:40:54.673;72.0
2020-11-22 21:50:29.225;89.0
2020-12-16 10:40:41.158;83.0
2020-12-23 09:00:50.660;81.0
2020-11-22 22:50:50.174;79.0
2020-12-12 17:12:14.854;82.0
2020-12-23 11:01:09.433;84.0
2020-11-22 23:30:29.297;76.0
2020-12-12 18:50:42.214;82.0
2020-12-16 11:20:29.344;100.0
2020-12-23 13:50:35.205;90.0
2020-11-23 00:40:29.254;71.0
2020-11-27 02:40:29.261;68.0
2020-12-12 19:40:33.711;74.0
2020-12-23 14:40:51.090;85.0
2020-12-16 12:30:29.299;88.0
2020-12-12 20:30:29.376;90.0
2020-11-23 01:30:29.253;68.0
2020-11-27 03:50:29.253;70.0
2020-11-23 02:40:29.320;69.0
2020-12-23 15:40:29.285;87.0
2020-12-12 21:50:29.287;82.0
2020-11-23 03:50:29.334;66.0
2020-12-23 17:20:29.317;73.0
2020-11-23 04:50:29.314;72.0
2020-12-23 19:51:26.426;81.0
2020-11-27 04:40:29.353;70.0
2020-11-23 05:30:29.256;70.0
2020-12-23 20:30:29.266;85.0
2020-11-23 06:50:29.280;71.0
2020-12-23 21:10:55.189;88.0
2020-11-27 05:40:29.313;70.0
2020-12-12 22:50:29.288;83.0
2020-12-16 13:50:49.653;87.0
2020-12-24 05:41:25.028;60.0
